UPMID,ConglomeradoID,LatDms,LongDms,X,Y,Estado,Region,PROYECTO,A,B,C,D,E,F,G,H,SecuenciaID,Ciclo,ProveedorID,Municipio,MunicipioID
37450,68649,96 48 24.15,18 1 13.57,-96.8067076,18.02043698,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa Ana Cuauhtémoc,355
37552,68700,94 23 58.99,17 55 3.44,-94.39971896,17.91762349,Veracruz de Ignacio de la Llave,CENTRO-SUR,IMyCA,true,false,true,false,true,false,true,false,,1,,Ixhuatlán del Sureste,82
37568,68708,94 1 21.02,17 53 52.77,-94.02250641,17.8979912,Tabasco,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Huimanguillo,8
37668,68758,91 40 3.5,17 45 13.73,-91.66763919,17.75381417,Tabasco,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Balancán,1
38204,68270,102 51 28.61,18 9 11.4,-102.8579475,18.15316532,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
38234,68285,102 8 54.1,18 9 19.96,-102.14836,18.15554371,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,La Unión de Isidoro Montes de Oca,68
38244,0,101 54 42.57,18 9 20.13,-101.9118251,18.15559159,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,La Unión de Isidoro Montes de Oca,68
38254,0,101 40 31.05,18 9 18.96,-101.6752907,18.15526541,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coahuayutla de José María Izazaga,16
38274,68305,101 12 8.06,18 9 12.58,-101.202238,18.15349542,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Zirándaro,73
38294,0,100 43 45.12,18 9 0.84,-100.7292002,18.15023382,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coyuca de Catalán,22
38314,0,100 15 22.27,18 8 43.73,-100.2561853,18.14548067,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arcelia,7
38324,68330,100 1 10.88,18 8 33.16,-100.0196902,18.14254538,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Apaxtla,6
38344,0,99 32 48.28,18 8 8,-99.54674319,18.13555486,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Tepecoacuilco de Trujano,59
38354,68345,99 18 37.03,18 7 53.41,-99.31028663,18.13150186,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Huitzuco de los Figueroa,34
38364,0,99 4 25.84,18 7 37.47,-99.07384471,18.12707505,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Atenango del Río,8
38374,68355,98 50 14.7,18 7 20.19,-98.83741637,18.12227383,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Cohetzala,32
38384,68360,98 36 3.62,18 7 1.57,-98.60100514,18.1171034,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Chiautla,47
38394,0,98 21 52.61,18 6 41.61,-98.36461477,18.11155877,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Axutla,24
38424,0,97 39 20.05,18 5 33.68,-97.65556972,18.09268908,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santiago Chazumba,459
38434,0,97 25 9.35,18 5 8.36,-97.41926369,18.08565476,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Caltepec,27
38444,0,97 10 58.76,18 4 41.69,-97.18298962,18.07824842,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Teotitlán de Flores Magón,545
38464,68400,96 42 37.83,18 3 44.35,-96.71050942,18.06231838,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Juan Coatzóspam,187
38484,68410,96 14 17.31,18 2 41.65,-96.23814158,18.04490244,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Juan Bautista Tuxtepec,184
38564,68450,94 21 0.16,17 57 37.32,-94.3500438,17.96036691,Veracruz de Ignacio de la Llave,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Moloacán,111
38664,68500,91 59 37.39,17 49 16.73,-91.99371878,17.82131517,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Catazajá,16
39223,68016,102 54 19.97,18 11 53.2,-102.9055462,18.19811209,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
39227,68018,102 48 39.28,18 11 55.15,-102.8109124,18.19865385,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
39241,68025,102 28 46.77,18 12 0.28,-102.4796597,18.20007644,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Arteaga,10
39261,0,102 0 23.18,18 12 3.04,-102.0064379,18.20084321,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,La Unión de Isidoro Montes de Oca,68
39263,68036,101 57 32.83,18 12 3.02,-101.9591205,18.20083776,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,La Unión de Isidoro Montes de Oca,68
39267,68038,101 51 52.12,18 12 2.82,-101.8644787,18.20078265,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,La Unión de Isidoro Montes de Oca,68
39281,68045,101 31 59.61,18 12 0.42,-101.5332254,18.20011656,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,true,true,false,false,,1,,Coahuayutla de José María Izazaga,16
39307,68058,100 55 4.99,18 11 48.99,-100.9180519,18.1969428,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coyuca de Catalán,22
39341,0,100 6 49.21,18 11 20.35,-100.1136687,18.1889856,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,Arcelia,7
39343,68076,100 3 58.87,18 11 18.18,-100.0663526,18.18838269,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Apaxtla,6
39347,68078,99 58 18.21,18 11 13.68,-99.97172402,18.18713327,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,Teloloapan,58
39381,0,99 10 2.96,18 10 26.78,-99.16748793,18.17410629,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Atenango del Río,8
39383,68096,99 7 12.64,18 10 23.53,-99.1201775,18.17320383,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Atenango del Río,8
39387,68098,99 1 32.06,18 10 16.89,-99.02557262,18.17135953,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Atenango del Río,8
39401,68105,98 41 40.12,18 9 51.94,-98.69447895,18.16442833,Puebla,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Chiautla,47
39427,68118,98 4 46.85,18 8 58.63,-98.07968004,18.14961954,Puebla,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,San Pablo Anicano,139
39461,0,97 16 33.38,18 7 35.23,-97.27593857,18.12645297,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Tepelmeme Villa de Morelos,548
39463,68136,97 13 43.2,18 7 29.84,-97.22866593,18.12495555,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Tepelmeme Villa de Morelos,548
39467,68138,97 8 2.87,18 7 18.9,-97.13413081,18.12191738,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,true,,1,,San Antonio Nanahuatípam,109
39481,68145,96 48 11.82,18 6 38.93,-96.80328344,18.11081503,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Santa María la Asunción,396
39501,68155,96 19 50.67,18 5 37.28,-96.33074118,18.09368888,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,San Lucas Ojitlán,232
39503,68156,96 17 0.57,18 5 30.82,-96.28349122,18.0918937,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Juan Bautista Tuxtepec,184
39507,68158,96 11 20.41,18 5 17.74,-96.18900207,18.08826009,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,San Juan Bautista Tuxtepec,184
39547,68178,95 14 39.75,18 2 55.14,-95.24437565,18.04865067,Veracruz de Ignacio de la Llave,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Juan Rodríguez Clara,94
39579,68194,94 29 20.75,18 0 45.65,-94.48909691,18.01268189,Veracruz de Ignacio de la Llave,CENTRO-SUR,IMyCA,true,false,false,false,true,false,false,false,,1,,Minatitlán,108
39583,68196,94 23 40.97,18 0 28.51,-94.39471283,18.00791893,Veracruz de Ignacio de la Llave,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Ixhuatlán del Sureste,82
39587,68198,94 18 1.22,18 0 11.14,-94.30033776,18.00309558,Veracruz de Ignacio de la Llave,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Moloacán,111
39599,68204,94 1 2.13,17 59 17.78,-94.01725755,17.98827121,Tabasco,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Huimanguillo,8
39601,0,93 58 12.3,17 59 8.69,-93.97008275,17.98574794,Tabasco,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Huimanguillo,8
39627,68218,93 21 25.09,17 57 5.77,-93.35696957,17.95160262,Tabasco,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Cárdenas,2
39647,0,92 53 8.01,17 55 25.08,-92.88555737,17.92363311,Tabasco,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Centro,4
39663,68236,92 30 30.86,17 54 0.68,-92.50857334,17.90019021,Tabasco,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Macuspana,12
39667,68238,92 24 51.64,17 53 39.05,-92.41434467,17.8941818,Tabasco,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Macuspana,12
39691,68250,91 50 57,17 51 24.79,-91.8491662,17.85688538,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Catazajá,16
39703,68256,91 34 0.1,17 50 14.78,-91.56669545,17.83743833,Tabasco,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Balancán,1
39707,68258,91 28 21.2,17 49 51.02,-91.47255555,17.83083899,Tabasco,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Balancán,1
40249,0,103 11 23.48,18 14 28.89,-103.1898562,18.24135723,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
40259,0,102 57 11.47,18 14 34.97,-102.9531855,18.24304726,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
40279,67762,102 28 47.34,18 14 43.1,-102.479818,18.24530554,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
40289,67767,102 14 35.28,18 14 45.15,-102.2431332,18.24587597,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Lázaro Cárdenas,52
40299,0,102 0 23.2,18 14 45.86,-102.0064447,18.24607262,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
40319,67782,101 31 59.03,18 14 43.24,-101.5330642,18.24534566,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coahuayutla de José María Izazaga,16
40329,67787,101 17 46.99,18 14 39.93,-101.2963866,18.24442436,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Zirándaro,73
40339,0,101 3 34.94,18 14 35.26,-101.0597057,18.24312757,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Zirándaro,73
40349,0,100 49 22.9,18 14 29.25,-100.8230275,18.24145869,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coyuca de Catalán,22
40409,0,99 24 11.34,18 13 24.98,-99.40315005,18.22360554,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Tepecoacuilco de Trujano,59
40419,0,99 9 59.57,18 13 9.57,-99.16654853,18.21932387,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Atenango del Río,8
40429,0,98 55 47.86,18 12 52.81,-98.92996006,18.21466975,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Jolalpan,87
40449,0,98 27 24.6,18 12 15.27,-98.45683216,18.2042422,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Chila de la Sal,56
40469,0,97 59 1.63,18 11 32.37,-97.98378606,18.19232519,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Acatlán,3
40499,0,97 16 27.78,18 10 17.95,-97.27438278,18.17165347,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San José Miahuatlán,129
40519,67882,96 48 5.67,18 9 21.63,-96.80157438,18.1560094,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Huautla de Jiménez,41
40529,67887,96 33 54.74,18 8 51.46,-96.565206,18.1476286,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Pedro Ixcatlán,309
40539,67892,96 19 43.94,18 8 19.95,-96.32887188,18.13887571,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Lucas Ojitlán,232
40569,67907,95 37 12.22,18 6 37.38,-95.62006187,18.1103839,Veracruz de Ignacio de la Llave,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Isla,77
41342,67471,103 5 43.97,18 17 14.31,-103.0955483,18.28730921,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
41348,67474,102 57 12.59,18 17 17.8,-102.9534978,18.28827793,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
41362,67481,102 37 19.34,18 17 24.06,-102.6220391,18.29001749,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
41368,67484,102 28 47.92,18 17 25.94,-102.4799787,18.29053821,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
41382,67491,102 8 54.62,18 17 28.44,-102.1485045,18.29123294,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
41388,0,102 0 23.2,18 17 28.7,-102.0064445,18.29130504,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
41402,67501,101 40 29.9,18 17 27.44,-101.6749714,18.29095432,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coahuayutla de José María Izazaga,16
41408,67504,101 31 58.48,18 17 26.08,-101.5329124,18.29057837,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Coahuayutla de José María Izazaga,16
41422,67511,101 12 5.2,18 17 21.06,-101.2014454,18.28918222,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Zirándaro,73
41428,0,101 3 33.81,18 17 18.09,-101.0593928,18.28835825,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Zirándaro,73
41442,67521,100 43 40.59,18 17 9.29,-100.7279414,18.28591505,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coyuca de Catalán,22
41448,0,100 35 9.21,18 17 4.72,-100.5858914,18.28464474,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Pungarabato,50
41462,0,100 15 16.07,18 16 52.17,-100.2544628,18.28115799,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arcelia,7
41468,0,100 6 44.71,18 16 45.97,-100.1124184,18.2794374,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arcelia,7
41502,67551,99 18 27.44,18 16 1.78,-99.30762299,18.26716021,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Huitzuco de los Figueroa,34
41508,0,99 9 56.2,18 15 52.36,-99.16561087,18.26454508,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Huitzuco de los Figueroa,34
41522,0,98 50 3.43,18 15 28.52,-98.83428707,18.25792293,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Cohetzala,32
41528,0,98 41 32.27,18 15 17.5,-98.69229689,18.25486127,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Chiautla,47
41542,67571,98 21 39.65,18 14 49.9,-98.36101298,18.24719386,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Axutla,24
41582,0,97 24 53.03,18 13 16.53,-97.41473176,18.22125965,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,true,,1,,Zapotitlán,209
41608,67604,96 47 59.49,18 12 4.34,-96.79985711,18.20120601,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa María Chilchotla,406
41628,67614,96 19 37.21,18 11 2.63,-96.32700141,18.18406447,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Miguel Soyaltepec,278
41648,67624,95 51 15.37,18 9 55.57,-95.85426898,18.16543532,Veracruz de Ignacio de la Llave,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Chacaltianguis,54
41706,67653,94 29 2.92,18 6 10.78,-94.48414375,18.10299457,Veracruz de Ignacio de la Llave,CENTRO-SUR,IMyCA,true,false,false,false,true,false,false,false,,1,,Cosoleacaque,48
41724,0,94 3 33.13,18 4 51.86,-94.05920221,18.08107318,Tabasco,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Huimanguillo,8
41790,67695,92 30 8.37,17 59 25.49,-92.50232629,17.99041343,Tabasco,SURESTE,IMyCA,true,false,false,false,true,false,false,false,,1,,Macuspana,12
41798,67699,92 18 49.53,17 58 41.97,-92.31375873,17.97832636,Tabasco,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Jonuta,11
41868,67734,90 39 55.04,17 51 44.89,-90.6652886,17.86246845,Campeche,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Candelaria,11
41882,67741,90 20 9.4,17 50 13.65,-90.33594364,17.83712536,Campeche,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Candelaria,11
41888,67744,90 11 41.39,17 49 33.75,-90.19483003,17.8260416,Campeche,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Calakmul,10
42476,0,103 22 48.37,18 19 48.72,-103.3801029,18.33019974,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
42486,67177,103 8 35.8,18 19 55.88,-103.1432786,18.33218934,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,true,true,false,false,false,false,,1,,Aquila,8
42496,67182,102 54 23.21,18 20 1.7,-102.9064481,18.3338066,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coalcomán de Vázquez Pallares,15
42506,67187,102 40 10.59,18 20 6.17,-102.6696078,18.33504813,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Arteaga,10
42516,67192,102 25 57.97,18 20 9.3,-102.4327687,18.33591783,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
42526,0,102 11 45.32,18 20 11.09,-102.1959225,18.33641402,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Arteaga,10
42536,0,101 57 32.7,18 20 11.53,-101.9590823,18.33653612,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
42546,0,101 43 20.05,18 20 10.62,-101.7222352,18.33628414,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,Coahuayutla de José María Izazaga,16
42556,67212,101 29 7.39,18 20 8.37,-101.4853873,18.33565862,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coahuayutla de José María Izazaga,16
42566,67217,101 14 54.78,18 20 4.78,-101.2485492,18.3346613,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Zirándaro,73
42576,0,101 0 42.18,18 19 59.84,-101.0117176,18.33328768,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Zirándaro,73
42586,0,100 46 29.59,18 19 53.55,-100.7748867,18.3315428,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Coyuca de Catalán,22
42596,0,100 32 17.02,18 19 45.92,-100.5380625,18.32942332,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Tlapehuala,67
42646,0,99 21 14.71,18 18 47.62,-99.35408654,18.31322805,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,Huitzuco de los Figueroa,34
42676,0,98 38 37.89,18 17 56.51,-98.64385894,18.29903178,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Chiautla,47
42686,0,98 24 25.77,18 17 36.79,-98.4071576,18.29355195,Puebla,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Tehuitzingo,157
42696,0,98 10 13.7,18 17 15.72,-98.17047108,18.28770004,Puebla,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Ahuehuetitla,9
42868,67368,94 6 13.72,18 7 43.4,-94.10381185,18.128723,Veracruz de Ignacio de la Llave,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Agua Dulce,204
42876,0,93 54 53.72,18 7 7.13,-93.91492338,18.11864812,Tabasco,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Huimanguillo,8
42886,67377,93 40 43.85,18 6 20.61,-93.67884739,18.10572382,Tabasco,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Cárdenas,2
42946,67407,92 15 48.28,18 1 13.36,-92.26341002,18.02037767,Tabasco,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Jonuta,11
42958,67413,91 58 49.96,18 0 6.14,-91.98054436,18.00170688,Tabasco,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Jonuta,11
42996,67432,91 5 7.17,17 56 20.64,-91.08532558,17.93906741,Tabasco,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Balancán,1
43006,0,90 50 59.55,17 55 18.11,-90.84987428,17.92169746,Campeche,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Candelaria,11
43016,67442,90 36 52.17,17 54 14.25,-90.61449274,17.90395709,Campeche,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Candelaria,11
43026,67447,90 22 44.99,17 53 9.05,-90.37916324,17.88584675,Campeche,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Candelaria,11
43036,67452,90 8 38.05,17 52 2.52,-90.14390363,17.86736619,Campeche,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Calakmul,10
43046,67457,89 54 31.34,17 50 54.67,-89.9087053,17.84851993,Campeche,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Calakmul,10
43056,67462,89 40 24.87,17 49 45.49,-89.6735748,17.82930178,Campeche,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Calakmul,10
43662,0,103 25 40.58,18 22 29.98,-103.4279389,18.37499381,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
43668,66878,103 17 8.89,18 22 34.6,-103.2858024,18.37627768,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Aquila,8
43680,66884,103 0 5.44,18 22 42.39,-103.0015102,18.37844033,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Coalcomán de Vázquez Pallares,15
43682,66885,102 57 14.87,18 22 43.5,-102.9541302,18.37874929,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Coalcomán de Vázquez Pallares,15
43702,66895,102 28 49.05,18 22 51.64,-102.4802911,18.38101139,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
43708,66898,102 20 17.31,18 22 53.03,-102.3381407,18.38139856,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
43720,66904,102 3 13.79,18 22 54.37,-102.053831,18.38176877,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Arteaga,10
43722,0,102 0 23.23,18 22 54.4,-102.0064534,18.38177826,Michoacán de Ocampo,CENTRO NORTE - OCCIDENTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Arteaga,10
43748,66918,101 23 25.64,18 22 49.95,-101.3904564,18.38054253,Guerrero,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Zirándaro,73
43760,66924,101 6 22.15,18 22 44.83,-101.106154,18.37911972,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,Zirándaro,73
43800,66944,100 9 30.79,18 22 13.77,-100.1585526,18.37049076,Guerrero,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Arcelia,7
