UPMID,ConglomeradoID,LatDms,LongDms,X,Y,Estado,Region,PROYECTO,A,B,C,D,E,F,G,H,SecuenciaID,Ciclo,ProveedorID,Municipio,MunicipioID
106578,51315,21 10 28,-99 46 52,-99.781111,21.174444,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,false,false,false,,1,,Guanajuato,15
106636,51344,20 44 51,-90 22 24,-90.373333,20.7475,Guanajuato,CENTRO - NORTE - OCCIDENTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Atarjea,6
106638,51345,20 44 38,-90 19 31,-90.325278,20.743889,Querétaro,CENTRO - NORTE - OCCIDENTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Peñamiller,13
106740,51396,20 43 03,-89 59 21,-89.989167,20.7175,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Maxcanú,48
106742,51397,20 40 44,-89 30 32,-89.508889,20.678889,Yucatán,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,,Maxcanú,48
106756,51404,20 38 19,-89 01 44,-89.028889,20.638611,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Maxcanú,48
106776,51414,20 38 05,-88 58 51,-88.980833,20.634722,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Tecoh,76
106796,51424,20 35 49,-88 32 57,-88.549167,20.596944,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Sotuta,69
106798,51425,20 35 34,-88 30 05,-88.501389,20.592778,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Sotuta,69
106816,51434,20 33 14,-88 04 12,-88.07,20.553889,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Chankom,17
106818,51435,20 32 58,-88 01 19,-88.021944,20.549444,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Chankom,17
106836,51444,20 30 33,-87 35 27,-87.590833,20.509167,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Valladolid,102
106838,51445,20 30 16,-87 32 35,-87.543056,20.504444,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Valladolid,102
106856,51454,21 12 27,-104 57 28,-104.957778,21.2075,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Solidaridad,8
106858,51455,21 12 58,-104 28 26,-104.473889,21.216111,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Solidaridad,8
107351,51004,21 13 11,-104 13 55,-104.231944,21.219722,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Compostela,4
107371,51014,21 13 23,-103 59 24,-103.99,21.223056,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Jala,7
107381,0,21 13 34,-103 44 54,-103.748333,21.226111,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
107391,0,21 13 51,-103 15 52,-103.264444,21.230833,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Tequila,94
107401,51029,21 13 17,-99 52 38,-99.877222,21.221389,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Tequila,94
107421,0,21 13 04,-99 38 07,-99.635278,21.217778,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Mezquital del Oro,28
107561,51109,21 12 34,-99 09 05,-99.151389,21.209444,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,true,false,false,,1,,Atarjea,6
107571,51114,21 12 17,-98 54 35,-98.909722,21.204722,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Pinal de Amoles,2
107591,0,21 11 39,-98 25 34,-98.426111,21.194167,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Landa de Matamoros,10
107601,51129,21 10 32,-97 42 03,-97.700833,21.175556,Hidalgo,CENTRO - SUR,INFYS,true,false,false,false,false,true,false,false,,1,,Chapulhuacán,18
107621,51139,21 10 02,-97 24 38,-97.410556,21.167222,Veracruz de Ignacio de la Llave,CENTRO - SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Chalma,55
107651,51154,20 47 07,-90 16 24,-90.273333,20.785278,Veracruz de Ignacio de la Llave,CENTRO - SUR,INFYS,true,false,false,false,false,false,false,false,,1,,Álamo Temapache,160
107663,0,20 45 60,-90 01 59,-90.033056,20.766667,Veracruz de Ignacio de la Llave,CENTRO - SUR,INFYS,true,false,false,false,false,true,false,false,,1,,Tamiahua,151
107670,0,20 41 17,-89 04 21,-89.0725,20.688056,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Celestún,11
107680,0,20 40 03,-88 49 57,-88.8325,20.6675,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Kinchil,44
107720,51189,20 38 47,-88 35 34,-88.592778,20.646389,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Huhí,37
107730,51194,20 37 30,-88 21 11,-88.353056,20.625,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Yaxcabá,104
107740,51199,20 36 12,-88 06 47,-88.113056,20.603333,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Tinum,91
107750,51204,20 34 52,-87 52 25,-87.873611,20.581111,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Cuncunul,14
107760,51209,20 33 31,-87 38 02,-87.633889,20.558611,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Valladolid,102
107770,51214,20 32 09,-87 23 40,-87.394444,20.535833,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Chemax,19
107780,51219,20 29 37,-86 57 49,-86.963611,20.493611,Quintana Roo,SURESTE,INFYS,true,false,false,false,true,false,false,false,,1,,Solidaridad,8
107790,51224,21 15 10,-104 57 31,-104.958611,21.252778,Quintana Roo,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Solidaridad,8
107799,51229,21 15 29,-104 40 06,-104.668333,21.258056,Quintana Roo,SURESTE,INFYS,true,false,true,true,false,false,false,false,,1,,Cozumel,1
108283,50771,21 16 06,-103 59 27,-103.990833,21.268333,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,Compostela,4
108295,50777,21 16 09,-103 56 33,-103.9425,21.269167,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Santa María del Oro,14
108323,50791,21 16 41,-103 01 22,-103.022778,21.278056,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,La Yesca,19
108325,0,21 16 42,-102 58 28,-102.974444,21.278333,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,false,false,false,,1,,La Yesca,19
108363,50811,21 16 53,-102 03 17,-102.054722,21.281389,Zacatecas,NORTE - NORESTE,INFYS,true,false,true,false,false,false,false,false,,1,,Nochistlán de Mejía,34
108365,50812,21 16 53,-102 00 22,-102.006111,21.281389,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Nochistlán de Mejía,34
108403,50831,21 16 52,-101 45 51,-101.764167,21.281111,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,Lagos de Moreno,53
108405,0,21 16 43,-101 05 11,-101.086389,21.278611,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,false,false,false,false,false,,1,,Lagos de Moreno,53
108415,50837,21 16 11,-100 07 06,-100.118333,21.269722,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,Lagos de Moreno,53
108443,50851,21 16 09,-100 04 12,-100.07,21.269167,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Dolores Hidalgo Cuna de la Independencia Nacional,14
108483,50871,21 15 57,-99 49 41,-99.828056,21.265833,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,false,false,false,false,true,,1,,Xichú,45
108485,50872,21 15 44,-99 35 10,-99.586111,21.262222,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Xichú,45
108495,50877,21 15 17,-99 09 02,-99.150556,21.254722,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,Atarjea,6
108505,0,21 15 14,-99 06 08,-99.102222,21.253889,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,true,false,false,,1,,Pinal de Amoles,2
108523,50891,21 14 02,-98 10 59,-98.183056,21.233889,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,Landa de Matamoros,10
108525,50892,21 13 34,-97 53 34,-97.892778,21.226111,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,Landa de Matamoros,10
108563,50911,21 13 10,-97 39 03,-97.650833,21.219444,Veracruz de Ignacio de la Llave,CENTRO - SUR,INFYS,true,false,false,false,true,true,false,false,,1,,Tantoyuca,155
108575,50917,20 50 16,-90 21 56,-90.365556,20.837778,Veracruz de Ignacio de la Llave,CENTRO - SUR,IMyCA,true,false,true,false,false,false,false,false,,1,,Chontla,63
108585,50922,20 50 03,-90 19 03,-90.3175,20.834167,Veracruz de Ignacio de la Llave,CENTRO - SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Tamiahua,151
108596,50927,20 49 10,-90 07 31,-90.125278,20.819444,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Celestún,11
108598,50928,20 48 56,-90 04 38,-90.077222,20.815556,Yucatán,SURESTE,INFYS,true,false,true,true,true,true,false,false,,1,,Celestún,11
108606,0,20 45 41,-89 24 16,-89.404444,20.761389,Yucatán,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Maxcanú,48
108608,50933,20 44 29,-89 09 51,-89.164167,20.741389,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Kinchil,44
108636,50947,20 44 14,-89 06 59,-89.116389,20.737222,Yucatán,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Acanceh,2
108646,50952,20 41 60,-88 41 03,-88.684167,20.7,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Huhí,37
108648,50953,20 40 44,-88 26 39,-88.444167,20.678889,Yucatán,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Huhí,37
108666,50962,20 39 26,-88 12 16,-88.204444,20.657222,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Tinum,91
108676,50967,20 39 10,-88 09 23,-88.156389,20.652778,Yucatán,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Tinum,91
108686,50972,20 36 46,-87 43 30,-87.725,20.612778,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Valladolid,102
108688,50973,20 35 25,-87 29 07,-87.485278,20.590278,Yucatán,SURESTE,INFYS,true,false,true,true,false,false,false,false,,1,,Valladolid,102
108706,50982,20 34 01,-87 14 45,-87.245833,20.566944,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Solidaridad,8
108716,50987,20 33 45,-87 11 53,-87.198056,20.5625,Quintana Roo,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Solidaridad,8
108726,50992,20 33 28,-87 09 00,-87.15,20.557778,Quintana Roo,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Solidaridad,8
108728,50993,20 31 46,-86 51 46,-86.862778,20.529444,Quintana Roo,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Solidaridad,8
108730,50994,21 17 46,-105 03 23,-105.056389,21.296111,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Solidaridad,8
108734,0,21 18 03,-104 48 52,-104.814444,21.300833,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Cozumel,1
109210,50539,21 18 18,-104 34 21,-104.5725,21.305,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Compostela,4
109220,50544,21 18 32,-104 19 49,-104.330278,21.308889,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,true,false,false,,1,,Compostela,4
109230,50549,21 18 45,-104 05 18,-104.088333,21.3125,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,false,false,false,,1,,Santa María del Oro,14
109240,0,21 18 56,-103 50 46,-103.846111,21.315556,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
109250,50559,21 19 14,-103 21 43,-103.361944,21.320556,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
109260,50564,21 19 27,-102 52 40,-102.877778,21.324167,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
109280,50574,21 19 35,-101 40 02,-101.667222,21.326389,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Teúl de González Ortega,47
109300,0,21 18 48,-99 58 21,-99.9725,21.313333,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Nochistlán de Mejía,34
109350,0,21 18 36,-99 43 50,-99.730556,21.31,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,true,false,false,,1,,Lagos de Moreno,53
109420,0,21 18 22,-99 29 18,-99.488333,21.306111,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Xichú,45
109430,50649,21 17 51,-99 00 16,-99.004444,21.2975,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,true,false,false,,1,,Atarjea,6
109440,0,20 52 33,-90 15 56,-90.265556,20.875833,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,true,false,false,,1,,Jalpan de Serra,9
109460,50664,20 46 42,-89 03 50,-89.063889,20.778333,San Luis Potosí,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,true,false,false,,1,,Xilitla,54
109531,50699,20 45 28,-88 49 26,-88.823889,20.757778,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Celestún,11
109581,50724,20 44 12,-88 35 01,-88.583611,20.736667,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Xocchel,103
109591,50729,20 42 55,-88 20 38,-88.343889,20.715278,Yucatán,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,,Sudzal,71
109601,50734,20 41 37,-88 06 14,-88.103889,20.693611,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Tinum,91
109611,50739,20 40 17,-87 51 51,-87.864167,20.671389,Yucatán,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,,Uayma,99
109621,50744,20 38 56,-87 37 28,-87.624444,20.648889,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Valladolid,102
109631,50749,20 37 34,-87 23 05,-87.384722,20.626111,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Chemax,19
109641,50754,20 36 10,-87 08 42,-87.145,20.602778,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Solidaridad,8
109651,50759,21 20 26,-105 06 21,-105.105833,21.340556,Quintana Roo,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Solidaridad,8
109661,50764,21 20 50,-104 46 01,-104.766944,21.347222,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Solidaridad,8
110133,50308,21 21 18,-104 16 58,-104.282778,21.355,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Xalisco,8
110147,50315,21 21 42,-103 47 54,-103.798333,21.361667,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Santa María del Oro,14
110167,50325,21 22 04,-103 10 08,-103.168889,21.367778,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,La Yesca,19
110187,50335,21 22 12,-102 49 47,-102.829722,21.37,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
110213,0,21 21 29,-99 55 24,-99.923333,21.358056,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Juchipila,23
110227,50355,21 21 22,-99 46 41,-99.778056,21.356111,Zacatecas,NORTE - NORESTE,INFYS,true,false,true,true,false,false,false,false,,1,,Nochistlán de Mejía,34
110347,50415,21 21 03,-99 26 21,-99.439167,21.350833,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,true,false,false,,1,,Xichú,45
110353,50418,21 20 54,-99 17 38,-99.293889,21.348333,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,true,false,false,false,false,,1,,Arroyo Seco,3
110367,50425,21 20 31,-98 57 18,-98.955,21.341944,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,true,false,false,,1,,Arroyo Seco,3
110373,0,21 19 41,-98 19 32,-98.325556,21.328056,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,true,false,true,false,false,false,,1,,Jalpan de Serra,9
110387,50435,20 55 29,-90 18 35,-90.309722,20.924722,San Luis Potosí,CENTRO - NORTE - OCCIDENTE,IMyCA,true,false,true,false,false,false,false,false,,1,,Xilitla,54
110413,50448,20 55 15,-90 15 42,-90.261667,20.920833,Veracruz de Ignacio de la Llave,CENTRO - SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Tantoyuca,155
110453,50468,20 46 39,-88 31 52,-88.531111,20.7775,Yucatán,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,,Celestún,11
110455,50469,20 44 04,-88 03 04,-88.051111,20.734444,Yucatán,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,,Celestún,11
110527,50505,20 43 16,-87 54 26,-87.907222,20.721111,Yucatán,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Dzitás,30
110547,50515,20 40 33,-87 25 40,-87.427778,20.675833,Yucatán,SURESTE,INFYS,true,false,true,true,false,true,false,false,,1,,Valladolid,102
110553,50518,20 38 36,-87 05 32,-87.092222,20.643333,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Chemax,19
110573,50528,21 23 10,-105 06 25,-105.106944,21.386111,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Lázaro Cárdenas,7
110587,50535,21 23 56,-104 22 49,-104.380278,21.398889,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Solidaridad,8
111056,50077,21 24 21,-103 53 45,-103.895833,21.405833,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Xalisco,8
111086,0,21 24 31,-103 39 13,-103.653611,21.408611,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
111106,0,21 24 40,-103 24 41,-103.411389,21.411111,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
111116,50107,21 24 47,-103 10 09,-103.169167,21.413056,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Tequila,94
111126,50112,21 24 53,-102 55 37,-102.926944,21.414722,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Teúl de González Ortega,47
111136,0,21 25 02,-101 42 56,-101.715556,21.417222,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Juchipila,23
111146,50122,21 24 17,-100 01 11,-100.019722,21.404722,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Nochistlán de Mejía,34
111196,0,21 23 52,-99 32 07,-99.535278,21.397778,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,false,false,false,,1,,Lagos de Moreno,53
111266,50182,21 23 37,-99 17 35,-99.293056,21.393611,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Xichú,45
111286,50192,21 23 21,-99 03 03,-99.050833,21.389167,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Arroyo Seco,3
111296,50197,21 22 24,-98 19 28,-98.324444,21.373333,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Jalpan de Serra,9
111306,50202,21 22 03,-98 04 56,-98.082222,21.3675,San Luis Potosí,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Xilitla,54
111336,50217,20 58 25,-90 21 14,-90.353889,20.973611,Veracruz de Ignacio de la Llave,CENTRO - SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Tantoyuca,155
111346,50222,20 58 11,-90 18 21,-90.305833,20.969722,Veracruz de Ignacio de la Llave,CENTRO - SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Tantoyuca,155
111374,50236,20 57 58,-90 15 28,-90.257778,20.966111,Yucatán,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Celestún,11
111376,50237,20 57 45,-90 12 34,-90.209444,20.9625,Yucatán,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Celestún,11
111378,50238,20 57 04,-90 03 55,-90.065278,20.951111,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Celestún,11
111380,0,20 55 56,-89 49 28,-89.824444,20.932222,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Tetiz,87
111386,0,20 52 22,-89 06 12,-89.103333,20.872778,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Tetiz,87
111396,0,20 51 08,-88 51 47,-88.863056,20.852222,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Hunucmá,38
111426,50262,20 49 53,-88 37 22,-88.622778,20.831389,Yucatán,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,,Hoctún,35
111436,50267,20 48 36,-88 22 57,-88.3825,20.81,Yucatán,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,,Sudzal,71
111446,50272,20 47 18,-88 08 33,-88.1425,20.788333,Yucatán,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Quintana Roo,60
111456,50277,20 45 58,-87 54 09,-87.9025,20.766111,Yucatán,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Uayma,99
111466,50282,20 44 37,-87 39 46,-87.662778,20.743611,Yucatán,SURESTE,INFYS,true,false,false,false,true,false,false,false,,1,,Temozón,85
111476,50287,20 43 15,-87 25 22,-87.422778,20.720833,Yucatán,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,,Chemax,19
111486,50292,20 41 52,-87 10 59,-87.183056,20.697778,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,,Lázaro Cárdenas,7
111496,50297,21 26 28,-104 34 30,-104.575,21.441111,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Lázaro Cárdenas,7
111506,50302,21 26 37,-104 25 47,-104.429722,21.443611,Quintana Roo,SURESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Solidaridad,8
112001,49856,21 26 45,-104 17 03,-104.284167,21.445833,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Santa María del Oro,14
112007,0,21 27 16,-103 36 21,-103.605833,21.454444,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
112013,49862,21 27 35,-102 58 32,-102.975556,21.459722,Nayarit,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,La Yesca,19
112041,49876,21 27 42,-102 38 11,-102.636389,21.461667,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Benito Juárez,4
112067,49889,21 27 46,-102 00 22,-102.006111,21.462778,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,false,false,false,false,,1,,Apozol,1
112081,49896,21 27 45,-101 40 01,-101.666944,21.4625,Zacatecas,NORTE - NORESTE,INFYS,true,false,false,false,true,false,false,false,,1,,Apulco,2
112107,49909,21 27 42,-101 22 34,-101.376111,21.461667,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Lagos de Moreno,53
112121,49916,21 27 35,-101 02 12,-101.036667,21.459722,Jalisco,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Lagos de Moreno,53
112133,49922,21 27 26,-100 41 51,-100.6975,21.457222,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Ocampo,22
112147,49929,21 27 17,-100 24 24,-100.406667,21.454722,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,San Felipe,30
112161,49936,21 26 46,-99 43 42,-99.728333,21.446111,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,false,false,false,,1,,San Luis de la Paz,33
112173,49942,21 26 38,-99 34 58,-99.582778,21.443889,Guanajuato,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,true,true,false,false,,1,,San Luis de la Paz,33
112201,49956,21 26 29,-99 26 15,-99.4375,21.441389,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Arroyo Seco,3
112207,49959,21 26 07,-99 05 54,-99.098333,21.435278,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,true,false,false,,1,,Arroyo Seco,3
112213,49962,21 25 43,-98 45 33,-98.759167,21.428611,Querétaro,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Jalpan de Serra,9
112227,49969,21 24 18,-97 47 25,-97.790278,21.405,San Luis Potosí,CENTRO - NORTE - OCCIDENTE,INFYS,true,false,false,false,false,false,false,false,,1,,Xilitla,54
112241,49976,21 23 43,-97 27 05,-97.451389,21.395278,San Luis Potosí,CENTRO - NORTE - OCCIDENTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Tampacán,38
112281,49996,21 00 54,-90 18 07,-90.301944,21.015,Veracruz de Ignacio de la Llave,CENTRO - SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Tantima,154
112295,50003,21 00 41,-90 15 13,-90.253611,21.011389,Veracruz de Ignacio de la Llave,CENTRO - SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Tamiahua,151
112300,50005,21 00 28,-90 12 20,-90.205556,21.007778,Yucatán,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Celestún,11
