UPMID,ConglomeradoID,LatDms,LongDms,X,Y,Estado,Region,PROYECTO,A,B,C,D,E,F,G,H,SecuenciaID,Ciclo,ProveedorID,Municipio,MunicipioID
9108,75850,16 13 03,-91 04 50,-91.0805556,16.2175,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
9118,75855,16 12 01,-90 50 52,-90.8477778,16.2002778,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Marqués de Comillas,7116
9128,75860,16 10 57,-90 36 56,-90.6155556,16.1825,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Benemérito de las Américas,7114
9510,0,16 38 19,-99 14 43,-99.2452778,16.6386111,Guerrero,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,1,1,1,San Marcos,12053
9512,0,16 38 16,-99 11 55,-99.1986111,16.6377778,Guerrero,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,1,1,1,Florencio Villarreal,12030
9514,75492,16 38 13,-99 09 07,-99.1519444,16.6369444,Guerrero,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,1,1,1,Florencio Villarreal,12030
9530,75500,16 37 46,-98 46 39,-98.7775,16.6294444,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,Marquelia,12077
9540,0,16 37 27,-98 32 38,-98.5438889,16.6241667,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Azoyú,12013
9550,75510,16 37 06,-98 18 36,-98.31,16.6183333,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,Ometepec,12046
9560,75515,16 36 45,-98 04 34,-98.0761111,16.6125,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,San Juan Cacahuatepec,20185
9590,75530,16 35 32,-97 22 29,-97.3747222,16.5922222,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Zaniza,20448
9600,75535,16 35 06,-97 08 28,-97.1411111,16.585,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,Villa Sola de Vega,20277
9610,75540,16 34 37,-96 54 27,-96.9075,16.5769444,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,La Compañía,20017
9620,75545,16 34 08,-96 40 25,-96.6736111,16.5688889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Coatecas Altas,20015
9630,75550,16 33 37,-96 26 24,-96.44,16.5602778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,Santa María Zoquitlán,20449
9640,0,16 33 05,-96 12 23,-96.2063889,16.5513889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Carlos Yautepec,20125
9650,75560,16 32 31,-95 58 22,-95.9727778,16.5419444,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Nejapa de Madero,20064
9660,75565,16 31 57,-95 44 21,-95.7391667,16.5325,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Magdalena Tequisistlán,20052
9680,0,16 30 43,-95 16 20,-95.2722222,16.5119444,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Magdalena Tlacotepec,20053
9710,75590,16 28 43,-94 34 19,-94.5719444,16.4786111,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,Santiago Niltepec,20066
9730,75600,16 27 16,-94 06 20,-94.1055556,16.4544444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Cintalapa,7017
9740,75605,16 26 31,-93 52 20,-93.8722222,16.4419444,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Jiquipilas,7046
9750,75610,16 25 44,-93 38 20,-93.6388889,16.4288889,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Jiquipilas,7046
9760,0,16 24 57,-93 24 21,-93.4058333,16.4158333,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Villaflores,7108
9810,75640,16 20 37,-92 14 27,-92.2408333,16.3436111,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Comitán de Domínguez,7019
9820,75645,16 19 41,-92 00 28,-92.0077778,16.3280556,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Las Margaritas,7052
9830,75650,16 18 44,-91 46 30,-91.775,16.3122222,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Las Margaritas,7052
9840,75655,16 17 46,-91 32 32,-91.5422222,16.2961111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Las Margaritas,7052
9850,75660,16 16 46,-91 18 34,-91.3094444,16.2794444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Maravilla Tenejapa,7115
9860,75665,16 15 45,-91 04 37,-91.0769444,16.2625,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
9880,75675,16 13 39,-90 36 42,-90.6116667,16.2275,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Benemérito de las Américas,7114
10269,0,16 41 25,-99 37 08,-99.6188889,16.6902778,Guerrero,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,1,1,1,Acapulco de Juárez,12001
10301,0,16 40 35,-98 52 12,-98.87,16.6763889,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Cuautepec,12025
10321,0,16 39 57,-98 24 08,-98.4022222,16.6658333,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Ometepec,12046
10331,0,16 39 36,-98 10 06,-98.1683333,16.66,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Juan Cacahuatepec,20185
10341,75330,16 39 14,-97 56 04,-97.9344444,16.6538889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Zacatepec,20447
10351,75335,16 38 50,-97 42 02,-97.7005556,16.6472222,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,Santa Cruz Itundujia,20377
10361,75340,16 38 25,-97 28 01,-97.4669444,16.6402778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santiago Amoltepec,20450
10371,75345,16 37 59,-97 13 59,-97.2330556,16.6330556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santo Domingo Teojomulco,20516
10381,75350,16 37 31,-96 59 57,-96.9991667,16.6252778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Villa Sola de Vega,20277
10401,75360,16 36 32,-96 31 54,-96.5316667,16.6088889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pedro Taviche,20328
10411,0,16 36 00,-96 17 53,-96.2980556,16.6,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Zoquitlán,20449
10421,0,16 35 27,-96 03 52,-96.0644444,16.5908333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Carlos Yautepec,20125
10431,75375,16 34 53,-95 49 51,-95.8308333,16.5813889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa Ana Tavela,20357
10441,0,16 34 17,-95 35 50,-95.5972222,16.5713889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Totolapilla,20440
10471,0,16 32 23,-94 53 47,-94.8963889,16.5397222,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Heroica Ciudad de Juchitán de Zaragoza,20043
10481,0,16 31 42,-94 39 47,-94.6630556,16.5283333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santiago Niltepec,20066
10501,75410,16 30 16,-94 11 46,-94.1961111,16.5044444,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santo Domingo Zanatepec,20525
10531,75425,16 27 58,-93 29 47,-93.4963889,16.4661111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocozocoautla de Espinosa,7061
10541,75430,16 27 09,-93 15 47,-93.2630556,16.4525,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Villaflores,7108
10551,0,16 26 19,-93 01 48,-93.03,16.4386111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Chiapa de Corzo,7027
10581,75450,16 23 41,-92 19 51,-92.3308333,16.3947222,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Las Rosas,7075
10611,75465,16 20 51,-91 37 55,-91.6319444,16.3475,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Las Margaritas,7052
10621,75470,16 19 52,-91 23 57,-91.3991667,16.3311111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Las Margaritas,7052
10631,75475,16 18 51,-91 09 59,-91.1663889,16.3141667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Maravilla Tenejapa,7115
10641,75480,16 17 49,-90 56 01,-90.9336111,16.2969444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
10651,75485,16 16 46,-90 42 04,-90.7011111,16.2794444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Marqués de Comillas,7116
10661,75490,16 15 42,-90 28 07,-90.4686111,16.2616667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Benemérito de las Américas,7114
11078,0,16 43 47,-99 17 25,-99.2902778,16.7297222,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Marcos,12053
11080,0,16 43 44,-99 14 37,-99.2436111,16.7288889,Guerrero,CENTRO-SUR,INFYS,true,false,true,false,false,false,false,false,2,1,1,San Marcos,12053
11098,0,16 43 14,-98 49 20,-98.8222222,16.7205556,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Luis Acatlán,12052
11100,0,16 43 10,-98 46 32,-98.7755556,16.7194444,Guerrero,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,San Luis Acatlán,12052
11118,0,16 42 35,-98 21 16,-98.3544444,16.7097222,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Ometepec,12046
11120,75127,16 42 31,-98 18 27,-98.3075,16.7086111,Guerrero,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Ometepec,12046
11138,75136,16 41 51,-97 53 11,-97.8863889,16.6975,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,La Reforma,20076
11140,75137,16 41 47,-97 50 23,-97.8397222,16.6963889,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,La Reforma,20076
11158,75146,16 41 02,-97 25 07,-97.4186111,16.6838889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santiago Textitlán,20491
11160,75147,16 40 57,-97 22 18,-97.3716667,16.6825,Oaxaca,CENTRO-SUR,INFYS,true,false,true,false,false,false,false,false,2,1,1,Santa María Zaniza,20448
11178,75156,16 40 08,-96 57 03,-96.9508333,16.6688889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Villa Sola de Vega,20277
11180,75157,16 40 02,-96 54 15,-96.9041667,16.6672222,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Ayoquezco de Aldama,20398
11198,0,16 39 08,-96 28 59,-96.4830556,16.6522222,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pedro Taviche,20328
11200,75167,16 39 02,-96 26 11,-96.4363889,16.6505556,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,true,false,false,5,1,1,Santa María Zoquitlán,20449
11218,0,16 38 03,-96 00 56,-96.0155556,16.6341667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Nejapa de Madero,20064
11238,0,16 36 52,-95 32 54,-95.5483333,16.6144444,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santiago Lachiguiri,20470
11240,75187,16 36 45,-95 30 06,-95.5016667,16.6125,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Santa María Jalapa del Marqués,20418
11260,75197,16 35 29,-95 02 04,-95.0344444,16.5913889,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Ciudad Ixtepec,20014
11280,75207,16 34 07,-94 34 02,-94.5672222,16.5686111,Oaxaca,CENTRO-SUR,INFYS,true,false,true,false,false,false,false,false,2,1,1,Santiago Niltepec,20066
11300,75217,16 32 41,-94 06 01,-94.1002778,16.5447222,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Cintalapa,7017
11320,75227,16 31 09,-93 38 01,-93.6336111,16.5191667,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Jiquipilas,7046
11340,75237,16 29 31,-93 10 01,-93.1669444,16.4919444,Chiapas,SURESTE,INFYS,true,false,true,false,true,false,false,false,9,1,3,Villaflores,7108
11360,75247,16 27 49,-92 42 02,-92.7005556,16.4636111,Chiapas,SURESTE,INFYS,true,false,true,false,true,false,false,false,9,1,3,Venustiano Carranza,7106
11378,75256,16 26 12,-92 16 51,-92.2808333,16.4366667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Comitán de Domínguez,7019
11380,75257,16 26 01,-92 14 04,-92.2344444,16.4336111,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Comitán de Domínguez,7019
11398,75266,16 24 19,-91 48 54,-91.815,16.4052778,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Las Margaritas,7052
11400,75267,16 24 08,-91 46 06,-91.7683333,16.4022222,Chiapas,SURESTE,INFYS,true,false,true,true,false,true,false,false,5,1,3,Las Margaritas,7052
11418,75276,16 22 22,-91 20 57,-91.3491667,16.3727778,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Las Margaritas,7052
11420,75277,16 22 10,-91 18 09,-91.3025,16.3694444,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Ocosingo,7059
11438,75286,16 20 19,-90 53 01,-90.8836111,16.3386111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
11440,75287,16 20 06,-90 50 13,-90.8369444,16.335,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Ocosingo,7059
11879,0,16 46 33,-99 20 11,-99.3363889,16.7758333,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Marcos,12053
11889,0,16 46 17,-99 06 08,-99.1022222,16.7713889,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Florencio Villarreal,12030
11899,0,16 45 60,-98 52 05,-98.8680556,16.7666667,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Cuautepec,12025
11909,0,16 45 42,-98 38 02,-98.6338889,16.7616667,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Azoyú,12013
11919,0,16 45 22,-98 23 60,-98.4,16.7561111,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Ometepec,12046
11929,0,16 45 01,-98 09 57,-98.1658333,16.7502778,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Xochistlahuaca,12071
11939,74935,16 44 38,-97 55 55,-97.9319444,16.7438889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Zacatepec,20447
11949,74940,16 44 15,-97 41 52,-97.6977778,16.7375,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,Santa Cruz Itundujia,20377
11959,74945,16 43 50,-97 27 50,-97.4638889,16.7305556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Mateo Yucutindó,20566
11979,74955,16 42 56,-96 59 45,-96.9958333,16.7155556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Vicente Lachixío,20535
11999,74965,16 41 56,-96 31 41,-96.5280556,16.6988889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pedro Taviche,20328
12009,0,16 41 25,-96 17 39,-96.2941667,16.6902778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pedro Totolápam,20333
12019,0,16 40 52,-96 03 38,-96.0605556,16.6811111,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pedro Quiatoni,20325
12029,74980,16 40 17,-95 49 36,-95.8266667,16.6713889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Carlos Yautepec,20125
12039,0,16 39 42,-95 35 35,-95.5930556,16.6616667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santiago Lachiguiri,20470
12049,0,16 39 05,-95 21 33,-95.3591667,16.6513889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Guienagati,20412
12059,0,16 38 27,-95 07 32,-95.1255556,16.6408333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Ciudad Ixtepec,20014
12069,0,16 37 47,-94 53 31,-94.8919444,16.6297222,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Asunción Ixtaltepec,20005
12119,0,16 34 10,-93 43 27,-93.7241667,16.5694444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Cintalapa,7017
12129,75030,16 33 22,-93 29 27,-93.4908333,16.5561111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Jiquipilas,7046
12149,0,16 31 43,-93 01 27,-93.0241667,16.5286111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Chiapa de Corzo,7027
12159,0,16 30 52,-92 47 27,-92.7908333,16.5144444,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Acala,7002
12169,75050,16 29 59,-92 33 27,-92.5575,16.4997222,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Teopisca,7094
12179,75055,16 29 05,-92 19 28,-92.3244444,16.4847222,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Amatenango del Valle,7007
12189,75060,16 28 10,-92 05 29,-92.0913889,16.4694444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Las Margaritas,7052
12199,75065,16 27 13,-91 51 30,-91.8583333,16.4536111,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Las Margaritas,7052
12209,75070,16 26 15,-91 37 31,-91.6252778,16.4375,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Las Margaritas,7052
12219,75075,16 25 16,-91 23 32,-91.3922222,16.4211111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
12229,75080,16 24 15,-91 09 34,-91.1594444,16.4041667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
12239,75085,16 23 13,-90 55 35,-90.9263889,16.3869444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
12249,75090,16 22 10,-90 41 37,-90.6936111,16.3694444,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Marqués de Comillas,7116
12259,75095,16 21 05,-90 27 40,-90.4611111,16.3513889,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Benemérito de las Américas,7114
12683,0,16 49 24,-99 28 34,-99.4761111,16.8233333,Guerrero,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,San Marcos,12053
12689,0,16 49 15,-99 20 08,-99.3355556,16.8208333,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Marcos,12053
12703,0,16 48 53,-99 00 27,-99.0075,16.8147222,Guerrero,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Ayutla de los Libres,12012
12709,74713,16 48 42,-98 52 01,-98.8669444,16.8116667,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Luis Acatlán,12052
12723,0,16 48 16,-98 32 21,-98.5391667,16.8044444,Guerrero,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,San Luis Acatlán,12052
12729,74723,16 48 04,-98 23 56,-98.3988889,16.8011111,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Tlacoachistlahuaca,12062
12743,0,16 47 34,-98 04 16,-98.0711111,16.7927778,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Santa María Zacatepec,20447
12749,74733,16 47 21,-97 55 50,-97.9305556,16.7891667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,Santa María Zacatepec,20447
12763,74740,16 46 47,-97 36 10,-97.6027778,16.7797222,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Santa Cruz Itundujia,20377
12769,74743,16 46 32,-97 27 45,-97.4625,16.7755556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Francisco Cahuacuá,20137
12783,74750,16 45 55,-97 08 05,-97.1347222,16.7652778,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Zimatlán de Álvarez,20570
12789,74753,16 45 38,-96 59 40,-96.9944444,16.7605556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Miguel Mixtepec,20271
12809,74763,16 44 39,-96 31 35,-96.5263889,16.7441667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Miguel Tilquiápam,20284
12829,74773,16 43 34,-96 03 31,-96.0586111,16.7261111,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pedro Quiatoni,20325
12843,0,16 42 46,-95 43 52,-95.7311111,16.7127778,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Nejapa de Madero,20064
12849,74783,16 42 24,-95 35 27,-95.5908333,16.7066667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santiago Lachiguiri,20470
12863,0,16 41 32,-95 15 49,-95.2636111,16.6922222,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Santiago Laollaga,20472
12869,74793,16 41 09,-95 07 24,-95.1233333,16.6858333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Ciudad Ixtepec,20014
12929,74823,16 36 52,-93 43 17,-93.7213889,16.6144444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Cintalapa,7017
12943,74830,16 35 45,-93 23 41,-93.3947222,16.5958333,Chiapas,SURESTE,INFYS,true,false,true,true,true,true,false,false,8,1,3,Ocozocoautla de Espinosa,7061
12949,74833,16 35 15,-93 15 16,-93.2544444,16.5875,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocozocoautla de Espinosa,7061
13003,74860,16 30 29,-91 59 41,-91.9947222,16.5080556,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Las Margaritas,7052
13009,74863,16 29 55,-91 51 18,-91.855,16.4986111,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Las Margaritas,7052
13023,74870,16 28 33,-91 31 43,-91.5286111,16.4758333,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Las Margaritas,7052
13029,74873,16 27 57,-91 23 20,-91.3888889,16.4658333,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
13043,74880,16 26 32,-91 03 46,-91.0627778,16.4422222,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Ocosingo,7059
13049,74883,16 25 55,-90 55 22,-90.9227778,16.4319444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Ocosingo,7059
13063,74890,16 24 26,-90 35 49,-90.5969444,16.4072222,Chiapas,SURESTE,INFYS,true,false,true,true,true,false,false,false,7,1,3,Benemérito de las Américas,7114
13069,74893,16 23 47,-90 27 26,-90.4572222,16.3963889,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Benemérito de las Américas,7114
13487,0,16 52 20,-99 42 34,-99.7094444,16.8722222,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,Acapulco de Juárez,12001
13497,0,16 52 06,-99 28 31,-99.4752778,16.8683333,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Marcos,12053
13507,0,16 51 51,-99 14 27,-99.2408333,16.8641667,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Tecoanapa,12056
13517,74509,16 51 35,-99 00 24,-99.0066667,16.8597222,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,Ayutla de los Libres,12012
13537,0,16 50 59,-98 32 17,-98.5380556,16.8497222,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Igualapa,12036
13547,74524,16 50 38,-98 18 14,-98.3038889,16.8438889,Guerrero,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Tlacoachistlahuaca,12062
13557,74529,16 50 17,-98 04 11,-98.0697222,16.8380556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Zacatepec,20447
13567,74534,16 49 54,-97 50 08,-97.8355556,16.8316667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Andrés Cabecera Nueva,20088
13587,74544,16 49 04,-97 22 02,-97.3672222,16.8177778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Francisco Cahuacuá,20137
13597,74549,16 48 37,-97 07 59,-97.1330556,16.8102778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Zimatlán de Álvarez,20570
13607,74554,16 48 09,-96 53 57,-96.8991667,16.8025,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa Cruz Mixtepec,20378
